Unique Identifier (SKU),Title,Cost,Product Type,Delivery time,Pictures,Bullet points,Details,Options,URL,Reviews,Seller,Category,Inventory,Special Offer,Fulfillment,Date
50650677,"Claritin Children's, 24 Hour Allergy Tablets, Grape, 20 ea (Pack of 4)",78.42,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/f3fe91e2-2e48-4297-b5c7-08037e5d32b4_1.36c7a89177ddb3160a75fc2cd8d3d603.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Claritin'}]",,https://www.walmart.com/ip/Claritin-Children-s-24-Hour-Allergy-Tablets-Grape-20-ea-Pack-of-4/50650677,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Allergy,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50651004,"Nexcare Futuro Therapeutic Arch Support Moderate, 1 pair (Pack of 6)",85.47,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/95b05211-ce30-4c53-9d77-872582232e21_1.22465a49cb8b959c42208e174d7ea285.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Nexcare'}, {'name': 'Assembled Product Weight', 'value': '1.14 Pounds'}]",,https://www.walmart.com/ip/Nexcare-Futuro-Therapeutic-Arch-Support-Moderate-1-pair-Pack-of-6/50651004,0,Pharmapacks,Home Page/Beauty/Personal Care/Foot Care,25,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50651210,"Culturelle Digestive Health Probiotic Chewable Tablets, Orange 24 ea (Pack of 3)",61.56,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/2fe6adf1-0af4-443c-87d1-7073f4360c58_1.2510369ddb4fe7fdfe906e7a0a5b7b9a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Culturelle</li><li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Culturelle'}, {'name': 'Assembled Product Weight', 'value': '0.39 Pounds'}]",,https://www.walmart.com/ip/Culturelle-Digestive-Health-Probiotic-Chewable-Tablets-Orange-24-ea-Pack-of-3/50651210,0,Pharmapacks,Home Page/Health/Vitamins/Supplements,31,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50651256,"Culturelle Digestive Health Probiotic Chewable Tablets, Orange 24 ea (Pack of 4)",82.51,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/99a8fdb2-6e6e-4f5e-a7f5-7c7e4623a9cd_1.5dabd68cca8f29ef4d4118b5d92192f0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Culturelle'}, {'name': 'Assembled Product Weight', 'value': '0.52 Pounds'}]",,https://www.walmart.com/ip/Culturelle-Digestive-Health-Probiotic-Chewable-Tablets-Orange-24-ea-Pack-of-4/50651256,0,Pharmapacks,Home Page/Health/Vitamins/Supplements,27,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50651860,Therall Arthritis Gloves S Beige 1 Pair (Pack of 3),80.51,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/104b0131-14e6-4f6f-9c71-c14e30bcb9ae_1.55256d4cf6fd0fd5b158edca079c8e6b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Therall'}]",,https://www.walmart.com/ip/Therall-Arthritis-Gloves-S-Beige-1-Pair-Pack-of-3/50651860,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,2,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50651899,Castiva Arthritis Pain Relief Lotion with Capsaicin 4 oz (Pack of 3),46.32,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/d4d91fbd-4a76-4d56-8ce3-fadda3f47d60_1.5b716a9716d3a2cca74e367db8a81c27.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Castiva'}, {'name': 'Assembled Product Weight', 'value': '1.02 Pounds'}]",,https://www.walmart.com/ip/Castiva-Arthritis-Pain-Relief-Lotion-with-Capsaicin-4-oz-Pack-of-3/50651899,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,26,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50652287,Dr. Scholl's Express Pedi Foot Smoother Replacement Rollers 2 ea (Pack of 6),79.38,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/16fb5e53-41e4-4d8d-a439-3dc63a9f712b_1.f49d1aad9c680bb5249fca22d0d57097.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Dr. Scholl's</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': ""Dr. Scholl's""}, {'name': 'Assembled Product Weight', 'value': '0.72 Pounds'}]",,https://www.walmart.com/ip/Dr.-Scholl-s-Express-Pedi-Foot-Smoother-Replacement-Rollers-2-ea-Pack-of-6/50652287,0,Pharmapacks,Home Page/Beauty/Personal Care/Foot Care,23,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50653137,Castiva Arthritis Pain Relief Lotion with Capsaicin 4 oz (Pack of 4),64.01,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/0ba81d49-93a6-48f4-835c-6cac525b4b76_1.5b716a9716d3a2cca74e367db8a81c27.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Castiva'}]",,https://www.walmart.com/ip/Castiva-Arthritis-Pain-Relief-Lotion-with-Capsaicin-4-oz-Pack-of-4/50653137,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,17,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50690390,OneTouch UltraMini Blood Glucose Monitoring System Pink Glow 1 Each (Pack of 4),80.78,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/3d0be858-47ba-45e0-8a64-3365727b3eed_1.bb3c913bc40a7ba0e7be81e4890a489a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>OneTouch</li><li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'OneTouch'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '6.50 x 3.10 x 3.80 Inches'}]",,https://www.walmart.com/ip/OneTouch-UltraMini-Blood-Glucose-Monitoring-System-Pink-Glow-1-Each-Pack-of-4/50690390,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Home Diagnostic Tests,30,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50815459,Dr. Scholl's DreamWalk Hidden Arch Supports 1 Pair (Pack of 6),35.69,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/5b4d80d9-838d-4f8e-89c3-ae9cf58d7eb3_1.a10bd8e917e7c775b34488400c4cebfb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 6</li>,"[{'name': 'Brand', 'value': ""Dr. Scholl's""}]",,https://www.walmart.com/ip/Dr.-Scholl-s-DreamWalk-Hidden-Arch-Supports-1-Pair-Pack-of-6/50815459,0,Pharmapacks,Home Page/Beauty/Personal Care/Foot Care,15,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50995905,FUTURO Energizing Ultra Sheer Pantyhose For Women French Cut Lace Panty Mild Plus Black 1 Pair (Pack of 6),82.17,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/2823ee20-b97a-4f77-b5e6-e4bc9a7c7cce_1.023522e17240df2af421c2bc7c26cc84.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Futuro'}, {'name': 'Country of Origin - Components', 'value': 'Imported'}, {'name': 'Country of Origin - Assembly', 'value': 'Imported'}]",,https://www.walmart.com/ip/FUTURO-Energizing-Ultra-Sheer-Pantyhose-For-Women-French-Cut-Lace-Panty-Mild-Plus-Black-1-Pair-Pack-of-6/50995905,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,2,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50995913,JOBST SupportWear Socks For Men Knee High 8-15 mmHg Black Large 1 Pair (Pack of 6),83.09,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/9e385351-0afc-471b-ae97-e123f2bf5cf7_1.bf26958f0ad7c5853139be5b3df467c8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>JOBST</li><li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Weight', 'value': '1.3878 Pounds'}]",,https://www.walmart.com/ip/JOBST-SupportWear-Socks-For-Men-Knee-High-8-15-mmHg-Black-Large-1-Pair-Pack-of-6/50995913,0,Pharmapacks,Home Page/Clothing/Men/Men's Socks,12,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50995924,JOBST Medical LegWear Relief Knee High Socks 20-30 mmHg Large Beige 1 Pair (Pack of 2),62.24,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/8df1ab82-36c8-4203-b714-1c12f99a498e_1.bc8a161b5d8f4c5ce13989fd9f5f516a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>JOBST</li><li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Weight', 'value': '0.4374 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.37 x 1.04 x 4.71 Inches'}]",,https://www.walmart.com/ip/JOBST-Medical-LegWear-Relief-Knee-High-Socks-20-30-mmHg-Large-Beige-1-Pair-Pack-of-2/50995924,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,22,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50995927,JOBST Medical LegWear Knee High 15-20 mmHg Opaque Large Silky Beige 1 Pair (Pack of 2),58.8,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/98977b5a-ee87-412a-9e4d-ee2d56886e1b_1.87f5b59df23f916def9320853915d1c4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>JOBST</li><li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Weight', 'value': '0.3876 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.37 x 1.03 x 4.71 Inches'}]",,https://www.walmart.com/ip/JOBST-Medical-LegWear-Knee-High-15-20-mmHg-Opaque-Large-Silky-Beige-1-Pair-Pack-of-2/50995927,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,5,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50995943,FUTURO Energizing Ultra Sheer Pantyhose For Women French Cut Lace Panty Mild Large Black 1 Pair (Pack of 6),82.17,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/2bce1adb-2279-4f63-a137-de0f143e331f_1.a93ee4b784e930b14d23d0743befce32.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Assembled Product Weight', 'value': '1.32 Pounds'}, {'name': 'Brand', 'value': 'Futuro'}, {'name': 'Country of Origin - Components', 'value': 'Imported'}, {'name': 'Country of Origin - Assembly', 'value': 'Imported'}]",,https://www.walmart.com/ip/FUTURO-Energizing-Ultra-Sheer-Pantyhose-For-Women-French-Cut-Lace-Panty-Mild-Large-Black-1-Pair-Pack-of-6/50995943,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,1,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50995944,FUTURO Restoring Dress Socks For Men Firm Large Black 1 Pair (Pack of 6),65.09,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/a8440416-18f6-42d6-8ec0-8f17337d4b57_1.96a6d9c189062237c471ff5d004da47e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Futuro'}, {'name': 'Assembled Product Weight', 'value': '1.32 Pounds'}]",,https://www.walmart.com/ip/FUTURO-Restoring-Dress-Socks-For-Men-Firm-Large-Black-1-Pair-Pack-of-6/50995944,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,20,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996223,JOBST SupportWear SensiFoot Knee High Socks 8-15 mmHg White Medium 1 Pair (Pack of 6),72.09,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/af611111-c49f-47a2-bdd1-3e217593786d_1.03ea3588708ed84179634f8c2818a0c1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Weight', 'value': '2.25 Pounds'}]",,https://www.walmart.com/ip/JOBST-SupportWear-SensiFoot-Knee-High-Socks-8-15-mmHg-White-Medium-1-Pair-Pack-of-6/50996223,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,2,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996227,JOBST SupportWear Socks Men's Dress Knee High Mild Compression 8-15mmHg Black Large Close-Toe 1 Pair (Pack of 6),79.63,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/39002d3a-cddd-49fc-bec2-289a93eade9a_1.f5ae4b147e7dbfd037133509f0a1aeff.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>JOBST</li><li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.50 x 1.05 x 4.65 Inches'}]",,https://www.walmart.com/ip/JOBST-SupportWear-Socks-Men-s-Dress-Knee-High-Mild-Compression-8-15mmHg-Black-Large-Close-Toe-1-Pair-Pack-of-6/50996227,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,15,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996277,JOBST Medical LegWear Knee High 20-30 mmHg Firm Compression Large Beige Open-Toe 1 Pair (Pack of 2),62.24,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/35a9e1cb-d253-4eca-b5ad-ad4f41988fbf_1.823544fcd536242dd4f4e0f5c9bd31d9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>JOBST</li><li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.50 x 1.05 x 4.65 Inches'}]",,https://www.walmart.com/ip/JOBST-Medical-LegWear-Knee-High-20-30-mmHg-Firm-Compression-Large-Beige-Open-Toe-1-Pair-Pack-of-2/50996277,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,16,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996280,FUTURO Restoring Dress Socks For Men Firm XLarge Black 1 Pair (Pack of 6),65.09,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/730392a6-c3c9-418f-8a44-f6e018e8345e_1.c2e090ccbdfc427b4bc8388b4eb6e43a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Futuro'}, {'name': 'Assembled Product Weight', 'value': '1.32 Pounds'}]",,https://www.walmart.com/ip/FUTURO-Restoring-Dress-Socks-For-Men-Firm-XLarge-Black-1-Pair-Pack-of-6/50996280,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,28,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996282,JOBST SupportWear Socks Men's Dress Knee High Mild Compression 8-15mmHg Black X-Large Close-Toe 1 Pair (Pack of 2),28.73,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/655a298c-8fb3-4013-a07d-c9344d284b5f_1.bd056dc10875c53297e02cc92aaee650.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>JOBST</li><li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Weight', 'value': '0.62 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.50 x 1.05 x 4.65 Inches'}]",,https://www.walmart.com/ip/JOBST-SupportWear-Socks-Men-s-Dress-Knee-High-Mild-Compression-8-15mmHg-Black-X-Large-Close-Toe-1-Pair-Pack-of-2/50996282,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,24,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996304,JOBST SupportWear Sun Bronze Mild Compression Therapeutic Support Ultra Sheer Pantyhose Size Large 1 Each (Pack of 3),56.92,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/3e6f3f85-324c-4e3a-b6ea-5d7eb4f96f50_1.05bb5092f59c9220cdc54b1869b8ec77.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Jobst'}]",,https://www.walmart.com/ip/JOBST-SupportWear-Sun-Bronze-Mild-Compression-Therapeutic-Support-Ultra-Sheer-Pantyhose-Size-Large-1-Each-Pack-of-3/50996304,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,5,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996315,Loving Comfort Support Knee High Stockings X-Firm Open Toe Beige Extra Large 1 Pair (Pack of 2),36.63,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/d42198a3-a2b5-425a-8968-7f4ea5f0d937_1.204ba39912804010ffb804992eed1804.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Loving Comfort'}, {'name': 'Assembled Product Weight', 'value': '0.44 Pounds'}]",,https://www.walmart.com/ip/Loving-Comfort-Support-Knee-High-Stockings-X-Firm-Open-Toe-Beige-Extra-Large-1-Pair-Pack-of-2/50996315,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,0,,"{u's2HDisplayFlags': [u'MARKETPLACE'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996317,FUTURO Anti-Embolism Stockings Knee Length Closed Toe 18mm/Hg X-Large Regular White 1 Pair (Pack of 3),58.97,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/9ffcc40b-d7a3-43d4-a562-6c514c96d3c2_1.0fa2f249b183cb1ecccd11ee5b259c9b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Futuro'}, {'name': 'Assembled Product Weight', 'value': '0.66 Pounds'}]",,https://www.walmart.com/ip/FUTURO-Anti-Embolism-Stockings-Knee-Length-Closed-Toe-18mm-Hg-X-Large-Regular-White-1-Pair-Pack-of-3/50996317,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,11,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996319,JOBST Medical LegWear For Men Knee High Socks 15-20 mmHg Black Large 1 Pair (Pack of 2),58.96,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/390aa295-f41c-4c45-a57f-00a99ac2d161_1.272aaf0fa38a1c9fc6fc3841920ff119.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>JOBST</li><li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.37 x 1.04 x 4.71 Inches'}]",,https://www.walmart.com/ip/JOBST-Medical-LegWear-For-Men-Knee-High-Socks-15-20-mmHg-Black-Large-1-Pair-Pack-of-2/50996319,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,18,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996497,JOBST SupportWear Socks For Men Knee High 8-15 mmHg Black Large 1 Pair (Pack of 4),57.91,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/386efdb1-038b-4d71-84c5-afe25be33645_1.8401dc062c8e2ac31c243d173ea81929.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Weight', 'value': '0.9252 Pounds'}]",,https://www.walmart.com/ip/JOBST-SupportWear-Socks-For-Men-Knee-High-8-15-mmHg-Black-Large-1-Pair-Pack-of-4/50996497,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,17,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996501,Loving Comfort Thigh High Stockings Moderate Black Large 1 Pair (Pack of 4),58.06,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/6054a8b9-5950-451e-90a2-e554f98cc19d_1.aeb4a572ce21948c9627cbe5386ee606.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Loving Comfort</li><li>Pack of 4</li>,"[{'name': 'Assembled Product Weight', 'value': '1 Pounds'}, {'name': 'Brand', 'value': 'Loving Comfort'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '7.75 x 1.55 x 3.81 Inches'}, {'name': 'Country of Origin - Components', 'value': 'USA and/or Imported'}, {'name': 'Country of Origin - Assembly', 'value': 'USA and/or Imported'}]",,https://www.walmart.com/ip/Loving-Comfort-Thigh-High-Stockings-Moderate-Black-Large-1-Pair-Pack-of-4/50996501,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,2,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996505,JOBST Medical LegWear Relief Knee High Socks Firm Compression 20-30 mmHg Medium Beige 1 Pair (Pack of 2),70.78,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/cd6d474d-78d8-4016-b2a3-b6cd76031ac1_1.3ce03b2c0e41d5c2e0ee0526d543634e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>JOBST</li><li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Weight', 'value': '1.25 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.38 x 1.02 x 4.70 Inches'}]",,https://www.walmart.com/ip/JOBST-Medical-LegWear-Relief-Knee-High-Socks-Firm-Compression-20-30-mmHg-Medium-Beige-1-Pair-Pack-of-2/50996505,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,0,,"{u's2HDisplayFlags': [u'MARKETPLACE'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
50996506,FUTURO Therapeutic Knee Length Stockings Open Toe Firm Large Beige 1 Pair (Pack of 4),84.77,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/d309f590-2f2b-4ae4-9ead-f3a181c9571e_1.afdbe91136a4716ec572f8843aba0a57.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Futuro'}, {'name': 'Assembled Product Weight', 'value': '0.72 Pounds'}]",,https://www.walmart.com/ip/FUTURO-Therapeutic-Knee-Length-Stockings-Open-Toe-Firm-Large-Beige-1-Pair-Pack-of-4/50996506,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,10,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
